15777984 18  2313 7.0 -inf -32.0
15778112 10  1324 8 -1 0
12358656 24947  2223 2 -inf 4
12354688 20531  2333 4 -inf 12
12354624 16403  4243 4 -inf 28
12353632 531  1112 4 -inf 28
12099680 771  0102 4 -inf 37
11591776 275  1020 4 -inf 37
7397472 531  1213 6 -inf 51
7389536 533  3334 8.0 -5.0 0.0
16286016 16419  1303 7 -inf 3
16286272 1027  3343 7.0 -inf 52.0
16286240 64  4142 7.0 -inf 52.0
16254496 4096  0313 8 -3 0
16254240 8192  1011 8 -1 0
15908928 8757  3322 3 -inf 8
15912960 569  2111 3 -inf 14
16044032 809  1112 3 -inf 14
15790080 872  2223 5 -inf 18
15786112 1544  1213 5 -inf 28
15778176 1048  2333 6 -inf -2
15778112 65560  4142 8.0 -4.0 0.0
15746368 520  3324 8.0 -2.0 0.0
16024584 290  1112 6 -inf 12
15770632 66  4231 6 -inf 25
15835144 68  1222 6 -inf 26
15831048 320  2223 8 -1 0
24683520 2614  1222 3 -inf 8
24679424 626  4232 3 -inf 6
24680448 690  3233 5 -inf 28
24678464 770  0011 5.0 -inf 27.0
8163392 518  1112 5 -inf 37
7909440 262  2223 5 -inf 50
7905472 22  1213 7 -inf 45
7897536 14  0102 8.0 -7.0 0.0
7389570 4  1314 8 -1 0
33031172 16656  0011 5 -inf 4
16516224 16656  1122 5 -inf 29
16258176 8464  2011 5.0 -inf 32.0
12326016 24592  2313 5 -inf 34
12326144 528  2233 7 -inf 27
12322112 16400  1303 8 -1 0
16258112 519  1011 4 -inf 28
8131648 550  2223 4 -inf 30
8127680 294  1112 4 -inf 34
7873728 550  1213 5 -inf 48
7865792 519  4243 6 -inf 52
7864544 16391  2313 8 -3 0
7864672 5  3334 8 -1 0
18842624 21113  1112 2 -inf -10
18588672 571  0102 2 -inf 19
18080768 603  3132 2 -inf 13
18017280 543  3233 2 -inf 36
18015296 667  0213 6 -inf 26
17999168 58  1324 6 -inf 48
17998916 544  3344 7 -inf 52
17998853 16384  1211 8.0 -8.0 0.0
18252805 512  2414 8 -5 0
18252809 256  1112 8 -1 0
24679424 821  2011 2 -inf 14
20747264 881  2223 3 -inf 8
20743296 593  2324 3 -inf 8
20743172 273  2433 5 -inf 21
20743232 145  1112 5 -inf 29
20489280 21  3334 7 -inf 33
20489218 256  3424 8.0 -10.0 0.0
20489220 8  1213 8 -5 0
20481284 16  1303 8 -3 0
20481540 256  2423 8 -1 0
12485632 9069  2122 0 -inf 6
12358656 8499  1020 2 -inf 12
8164352 8531  2223 4.0 -inf 14.0
8160384 275  4233 4 -inf 23
8159424 306  1122 4 -inf 30
7901376 562  2213 5 -inf 14
7897536 531  4142 6 -inf 35
7865792 562  3344 7 -inf 12
7865729 522  2324 8 -5 0
7865605 16384  1303 8 -1 0
20350208 2611  4233 4 -inf 48
20349248 16433  1303 6 -inf 48
20349504 34  0313 7 -inf 23
20349248 1026  3343 8.0 -12.0 0.0
20349216 4  4344 8.0 -8.0 0.0
20349185 2  1324 8 -1 0
24937472 16889  0010 0 -inf -12
16548864 24825  2021 0 -inf -12
12358656 8949  2213 3 -inf -4
12354816 613  0102 4 -inf -3
11846656 677  0213 4 -inf 6
11830528 35  4233 6 -inf 23
11829568 1027  3343 6 -inf 52
11829536 1  1324 8 -3 0
11829284 2  4344 8 -1 0
15770752 16430  2313 5 -inf 6
15770880 50  4233 5 -inf 22
15769920 546  1202 6 -inf -4
15778112 548  4142 7.0 -inf 51.0
15746368 52  1314 8.0 -4.0 0.0
15746120 1  1424 8.0 -2.0 0.0
15746116 32  3344 8 -1 0
15909888 4986  2131 0 -inf -4
15844352 6970  1000 0 -inf -4
24232960 7032  0010 0 -inf -6
24232960 6969  4233 4 -inf 1
24232000 4664  0213 5 -inf 17
24215872 16424  3324 6 -inf -5
24215812 552  1304 6 -inf 7
24215572 288  3122 8.0 -11.0 0.0
24154132 1024  2233 8 -5 0
24150100 65536  3332 8 -1 0
16258112 287  1011 2 -inf 29
8131648 159  1112 2 -inf 36
7877696 655  0102 2 -inf 36
7369792 663  2221 2 -inf 36
7496768 655  2122 2 -inf 36
7369792 159  2221 2 -inf 36
7496704 4127  4233 3 -inf 36
7495744 29  3334 5 -inf 37
7495682 520  1213 6 -inf 52
7487746 24  0203 8 -3 0
7471874 20  1314 8 -1 0
24429568 2971  0001 0 -inf -4
8176640 3002  4233 4 -inf 8
7913472 4632  0213 5 -inf -12
7897344 24  0102 5.0 -inf 48.0
7389440 20  1314 8 -1 0
15766784 625  2232 3 -inf 14
15764480 4657  3233 4 -inf 21
15762496 529  1011 4 -inf 29
7636032 273  1112 4 -inf 29
7382080 274  3031 4 -inf 30
5350464 770  2021 4 -inf 29
1287232 16898  2120 4.0 -inf 29.0
5350464 524802  1202 6 -inf 48
5358656 1  3334 8 -3 0
5358594 64  3424 8 -1 0
4113408 4979  3031 0 -inf -2
2081792 4971  0100 0 -inf -2
18334720 9067  0001 0.0 -inf -2.0
2081792 9007  0100 0 -inf -2
18334720 8511  0001 0.0 -inf -2.0
2081792 8635  0100 0 -inf -2
18334720 8383  4233 2 -inf 5
18333760 287  1112 2 -inf 20
18079808 318  3142 2 -inf 36
18015296 4158  1213 4 -inf 36
18007360 15  1312 4 -inf 36
18015296 263  2122 4 -inf 37
17888320 267  3324 5 -inf 30
17887232 64  1213 5 -inf 48
17879296 128  1324 8 -1 0
18842624 9081  2122 0 -inf 8
18715648 8829  3132 1 -inf 24
18652160 17021  2213 2 -inf 23
18648064 697  3233 3 -inf 28
18646080 568  3344 4 -inf 17
18646017 280  1122 4 -inf 28
18387969 536  2213 6 -inf 4
18384129 532  1314 6 -inf 12
18383881 16384  0011 8 -5 0
1868809 256  1112 8 -1 0
16286240 1  0313 8.0 -6.0 0.0
19827712 17274  2122 0 -inf 12
19700736 17338  3233 2 -inf 27
19698752 17180  3323 2 -inf 28
19698816 17178  0010 2 -inf 28
11310208 17180  1120 2 -inf 28
15242368 8988  2011 2.0 -inf 28.0
11310208 24860  1020 2.0 -inf 28.0
7115904 8988  1110 2 -inf 28
15242368 25116  2213 6 -inf 52
15238528 520  2324 8.0 -6.0 0.0
15238404 16392  1303 8.0 -4.0 0.0
15238660 16  4140 8.0 -2.0 0.0
16254468 8  0304 8 -1 0
15844352 379  3121 1.0 -inf -2.0
15844352 2111  4233 2 -inf 4
15843328 1053  1011 2 -inf 6
7716864 1084  1112 2 -inf 12
7462912 1053  2021 2 -inf 12
3399680 2077  1213 2 -inf 16
3391744 2140  2122 2 -inf 14
3264768 3100  2233 8 -5 0
3260736 520  3324 8 -3 0
3260676 528  2414 8 -1 0
16290816 17171  1011 2 -inf 12
8164352 16923  2232 2 -inf 14
8162304 17171  3222 2 -inf 12
8164352 17234  2223 4 -inf 18
8160384 16906  2324 6 -inf 24
8160260 16400  4233 6 -inf 31
8159300 8208  2413 8.0 -6.0 0.0
15783936 1598  2233 3 -inf 5
15779904 314  3324 4 -inf 8
15779844 40  0213 7 -inf 39
15763716 48  1303 8.0 -16.0 0.0
15763972 40  0304 8.0 -7.0 0.0
15763476 1024  2433 8 -5 0
13664336 65536  3342 8 -1 0
12354688 8755  2313 4.0 -inf -44.0
12354816 595  0102 3.0 -inf 14.0
11846912 626  1121 3.0 -inf 14.0
11715584 4658  0213 4 -inf -4
11699456 578  1302 4 -inf -2
11715584 4610  3031 4 -inf -2
9683968 8706  2122 5 -inf 29
9556992 513  2213 5 -inf 48
9553152 17  4233 6 -inf 16
9552192 9  1304 6 -inf 21
9551952 257  3122 6 -inf 51
9490512 2  4142 8 -5 0
9458768 1  3334 8 -3 0
9458706 32  3444 8 -1 0
16024584 101  1413 4 -inf 6
16024832 225  1112 4 -inf 5
15770880 4257  4233 8 -1 0
15779072 581  4232 5 -inf -2
15779840 645  0213 5 -inf 26
15763712 6  1011 5 -inf 33
7637248 130  3233 8.0 -6.0 0.0
7635016 256  1112 8 -1 0
16258112 17043  2213 5.0 -inf -27.0
16254272 16899  4243 5 -inf -8
16253280 262659  0102 7 -inf 51
15745376 19  1011 7 -inf 52
7618912 11  1324 8 -3 0
7618660 2  4344 8 -1 0
24937472 17338  0010 0.0 -inf -12.0
16290816 9115  1011 0 -inf 10
8164352 9178  2031 0 -inf 6
4030464 11162  1122 0 -inf 6
3772416 8858  2213 4 -inf 19
3768576 10  1324 8 -1 0
16516097 16904  1122 5.0 -inf 27.0
16258049 16648  1011 5.0 -inf 28.0
8131585 24584  2213 5 -inf 29
7865345 8192  2011 5 -inf 32
3933185 256  0102 5 -inf 48
3425281 8192  1122 8 -1 0
24683520 783  1222 2 -inf 10
24679424 846  2223 3 -inf -4
24675456 16398  2313 6 -inf 26
24675584 9  4233 7.0 -inf 33.0
24674624 40  0111 7.0 -inf 34.0
24412480 36  4142 7 -inf 52
24380736 34  1324 8.0 -2.0 0.0
24380484 33  2434 8 -1 0
16547904 808  3344 5 -inf -5
16547841 312  4142 5 -inf 7
16516097 28  4433 5 -inf 28
16516160 152  1112 5 -inf 27
16262208 148  1011 5 -inf 36
8135744 146  1213 7.0 -inf 29.0
8127808 514  0102 7 -inf 52
7619904 513  4243 8.0 -6.0 0.0
7618912 514  1304 8 -5 0
7618672 4  4344 8 -3 0
7618641 128  0413 8 -1 0
15847424 1627  2212 1 -inf 12
15851520 1623  1222 1.0 -inf 12.0
15847424 631  1011 1 -inf 14
7720960 883  2223 2 -inf 15
7716992 595  1122 3 -inf 17
7458944 597  2313 3 -inf 18
7459072 589  3132 3 -inf 24
7395584 1549  2233 7.0 -inf -41.0
7391552 552  1304 7 -inf 22
7391312 288  3324 8.0 -7.0 0.0
7391252 64  2434 8 -1 0
12421120 18042  1122 0 -inf 4
12163072 18011  1011 0 -inf 6
4036608 17019  3142 2 -inf 14
3972096 17083  3233 2 -inf 27
3970112 17163  1112 2 -inf 28
3716160 17194  3324 3 -inf 6
3716100 16936  2413 4 -inf 18
3716352 16905  0111 4 -inf 31
3454208 16936  2233 4 -inf 43
3450176 16944  3344 5 -inf 44
3450113 524816  1102 8.0 -6.0 0.0
3204353 8  4434 8.0 -4.0 0.0
8160256 4651  4233 3 -inf 8
8159296 523  3324 5 -inf 15
8159236 544  2433 6.0 -inf -52.0
8159296 1536  3343 6 -inf 32
8159264 16  4333 6 -inf 36
8159296 8  1102 6 -inf 52
7913536 256  3324 8 -1 0
15786048 670  2021 2 -inf 36
11722816 798  1020 2 -inf 36
7528512 670  2010 2.0 -inf 36.0
11722816 414  1020 2.0 -inf 36.0
11722816 4638  1213 4 -inf 28
11714880 525  3334 8.0 -6.0 0.0
11714818 516  1314 8.0 -4.0 0.0
11714570 16  2120 8.0 -2.0 0.0
15909888 375  2131 1 -inf -2
15844352 4407  4233 2 -inf -9
15843328 182  3122 2 -inf 7
15781888 151  1011 2 -inf 16
7655424 403  1112 2 -inf 12
7401472 339  2223 4 -inf 18
7397504 50  2333 4 -inf 48
7397440 290  3324 5 -inf 6
7397380 3  2433 5 -inf 48
7397440 34  1213 6 -inf 23
7389504 3  1324 8.0 -4.0 0.0
7389252 34  3344 8.0 -2.0 0.0
7389189 1024  4443 8 -1 0
16547842 1560  2031 4 -inf 9
12419074 1808  3122 4 -inf 9
12357634 1800  3031 4 -inf 6
10326018 1560  2213 5 -inf 37
10322178 568  3444 6 -inf 4
10322177 564  1314 7 -inf 34
10321929 576  1122 7 -inf 52
10063881 256  2212 8 -1 0
24675456 16922  2324 5 -inf 3
24675332 16656  0011 5 -inf 4
8160260 24592  2423 5 -inf 25
8160384 16656  1122 5 -inf 29
7902336 262416  2212 7 -inf 48
7906432 256  2324 8.0 -8.0 0.0
7906308 128  1222 8 -1 0
15844352 847  3121 1.0 -inf -2.0
15893760 143  2122 3.0 -inf 32.0
15766784 151  1314 5 -inf 11
15766536 67  2221 5.0 -inf 30.0
15893512 35  4233 7 -inf -1
15892552 37  3334 7 -inf 10
15892490 1  4142 8 -3 0
15860746 64  1424 8 -1 0
15844352 699  4233 3.0 -inf 20.0
15843392 535  3322 3 -inf 16
15847424 279  0211 3 -inf 16
16093184 271  3132 3 -inf 16
16029696 395  1112 3 -inf 14
15775744 391  3233 3 -inf 22
15773760 151  4142 3 -inf 29
15742016 403  1011 3 -inf 36
7615552 155  2213 6 -inf 43
7611712 23  1314 8 -5 0
7611464 34  3344 8 -3 0
7611401 64  1122 8 -1 0
24936452 17168  2423 4 -inf 12
24936576 17160  2031 4 -inf 26
20807808 16920  3122 4 -inf 29
20746368 16664  4142 4 -inf 30
20714624 16412  2213 6 -inf 52
20710784 520  2324 8 -5 0
20710660 16392  1304 8 -3 0
20710420 512  1102 8 -1 0
16258112 17159  4243 2 -inf 25
16257120 262919  2212 4 -inf 28
16261216 643  1213 8 -3 0
16253280 5  3334 8 -1 0
12353536 532  1122 3 -inf 15
12095488 772  4142 3 -inf 28
12063744 776  1011 3 -inf 27
3937280 8712  2213 5 -inf 52
3933440 16  1314 8 -5 0
3933192 256  1112 8 -1 0
16286848 8749  2313 3 -inf -5
16286976 550  0102 5.0 -inf -3.0
7652608 582  1112 5 -inf 5
7398400 706  1213 5 -inf 21
7390464 130  4233 8.0 -11.0 0.0
7389504 4  1314 8.0 -6.0 0.0
12485632 8894  2122 0 -inf 12
12358656 958  4233 2.0 -inf -4.0
12357696 670  1112 2 -inf 36
12103744 918  0102 2 -inf 36
11595840 910  1011 2 -inf 36
3469376 909  3334 4 -inf 36
3469314 652  1213 8.0 -6.0 0.0
3461378 20  1314 8 -1 0
16285760 802  4142 3 -inf 12
16253953 266  4433 4 -inf 22
16254016 16394  3324 8.0 -13.0 0.0
16253956 256  0102 8 -1 0
15851520 1843  1011 1 -inf 12
7725056 1715  1213 3 -inf 14
7717120 1137  1122 3 -inf 23
7459072 2161  1303 3 -inf 22
7459328 2099  2233 6 -inf 19
7455296 41  0304 7.0 -inf -24.0
7454800 37  3334 8 -5 0
7454738 1  4142 8 -3 0
7422994 64  3424 8 -1 0
20745216 8799  3222 0 -inf 14
20747264 863  2223 1 -inf 8
20743296 606  1122 1 -inf 18
20485120 846  2223 2 -inf -4
20481152 778  2324 5 -inf 2
20481028 528  2413 5 -inf 48
20481280 520  0102 6 -inf 25
19973376 24  0203 8 -3 0
19957504 20  1314 8 -1 0
15779072 4130  4231 6 -inf 25
15843584 1026  1323 6 -inf 27
15843456 34  2333 7 -inf 2
15843392 36  4142 7 -inf 12
15811648 34  3344 7.0 -inf 52.0
15811585 64  3122 8 -1 0
16290816 17115  2213 1 -inf -12
16286720 16477  1011 1 -inf -10
8160256 16601  2021 1 -inf -12
4097024 17097  3031 1 -inf -10
2065408 969  4232 1 -inf 0
2066432 4809  1102 1 -inf -2
1165312 262857  3122 1 -inf 12
1103872 585  4142 1 -inf 22
1072128 525  2213 1 -inf 33
1068288 533  1314 3 -inf 48
1068040 514  1404 4 -inf 34
1068048 4  0414 4 -inf 52
1068040 256  0212 8 -1 0
24936512 17166  3322 2 -inf 6
24940544 8974  4142 2 -inf 12
24908800 9036  2223 4 -inf 17
24904832 8220  2313 6.0 -inf 48.0
24904960 144  4233 8.0 -16.0 0.0
24904000 512  1304 8 -3 0
24903760 256  1122 8 -1 0
15847424 699  2213 3 -inf 18
15843584 1051  1312 3 -inf 14
15851520 91  1222 3 -inf 16
15847424 93  1011 3 -inf 16
7720960 341  2223 4 -inf 18
7716992 517  2313 6 -inf 5
7717120 515  1304 6 -inf 25
7716880 65  1122 6 -inf 27
7458832 1025  0403 6 -inf 27
7459328 2049  2233 8.0 -8.0 0.0
7455296 32  3344 8 -3 0
7455233 64  3122 8 -1 0
16285984 576  1323 8.0 -12.0 0.0
16285856 16  2324 8.0 -7.0 0.0
15778816 4665  4233 3 -inf -2
15777856 1560  3343 4 -inf 10
15777824 532  4333 4 -inf 12
15777856 524  0212 4 -inf 27
15769664 776  2021 4 -inf 27
11706432 16904  1011 4 -inf 29
3579968 16648  1122 4 -inf 30
3313728 262408  2212 5 -inf 37
3317824 256  2120 5 -inf 48
7381056 512  1202 5.0 -inf 52.0
7389248 16  2011 8.0 -11.0 0.0
3457088 8  0213 8.0 -9.0 0.0
3440960 16  1112 8.0 -6.0 0.0
3187008 8  3324 8.0 -4.0 0.0
3186948 16  1202 8.0 -2.0 0.0
3195140 8  1304 8 -1 0
20874240 17086  4233 2.0 -inf -1.0
20873280 17050  3324 4 -inf 0
20873220 17168  2423 4 -inf 9
20873344 8976  2122 4 -inf 28
20746368 8728  2213 8.0 -6.0 0.0
20742528 520  2324 8.0 -4.0 0.0
20742404 528  1102 8 -3 0
20496644 520  1304 8 -1 0
16547844 8744  2413 6 -inf 19
16547856 16448  0403 7 -inf 4
16290304 64  0313 8.0 -10.0 0.0
16290048 2048  4142 8 -1 0
16040960 13110  1000 0 -inf -6
24429568 13172  2021 0 -inf -12
20366336 13110  3031 0 -inf -2
18334720 13172  4232 0 -inf -2
18335744 13044  0213 4 -inf 13
18319616 104  3142 5 -inf 33
18255104 42  3233 6 -inf 13
18253120 44  3344 7 -inf 33
18253057 72  1122 8.0 -8.0 0.0
17995009 16  1314 8.0 -6.0 0.0
17994761 512  2211 8.0 -4.0 0.0
18252809 16  1102 8 -3 0
18007049 256  0212 8 -1 0
15844352 941  4233 2 -inf 6
15843392 8717  3322 4 -inf 16
15847424 533  1011 4 -inf 20
7720960 525  2213 4 -inf 28
7717120 29  3132 4 -inf 27
7653632 525  1304 5 -inf -1
7653392 73  4142 5 -inf 32
7621648 11  3233 6 -inf 22
7619664 42  0213 6 -inf 12
7603536 44  3344 8 -5 0
7603473 10  1324 8 -1 0
16547904 8733  3334 4.0 -inf -11.0
12484610 16664  2122 4.0 -inf 26.0
12357634 17160  1020 4.0 -inf 26.0
8163330 17032  3424 5 -inf 27
8163332 8712  2213 8.0 -5.0 0.0
29130754 16920  3031 4 -inf 27
27099138 17168  1020 4 -inf 27
22904834 16920  2021 4 -inf 27
18841602 16664  0010 4 -inf 26
10452994 8472  2122 4 -inf 26
10326018 8344  0102 5 -inf 36
9818114 392  1112 5 -inf 36
9564162 152  1011 5 -inf 36
1437698 648  2213 8 -5 0
1433858 4  1314 8 -1 0
16289856 826  1011 2 -inf 14
8163392 822  1112 2 -inf 14
7909440 821  3334 4.0 -inf -23.0
7909378 688  1213 7.0 -inf -34.0
7901442 80  2232 8 -5 0
7899394 8  1304 8 -3 0
7899154 4  0414 8 -1 0
15779072 4654  1323 4.0 -inf -19.0
15778944 298  2324 5 -inf 28
15778820 1  2434 8 -3 0
15778818 32  3444 8 -1 0
15892480 208  2122 3 -inf 8
15765504 2192  4142 4 -inf 27
15733760 136  4233 4 -inf 30
15732800 132  1011 4 -inf 33
7606336 260  1112 4 -inf 32
7352384 384  2021 4 -inf 37
3289152 144  2213 8.0 -10.0 0.0
3285312 512  1202 8.0 -4.0 0.0
10454016 19243  2122 1 -inf 12
10327040 17191  1120 1 -inf 12
14259200 16951  2213 3 -inf 4
14255360 626  1302 3 -inf -2
14271488 618  2021 3 -inf -2
10208256 4650  0213 4 -inf 12
10192128 16426  1303 5 -inf 3
10192384 11  4233 5 -inf 48
10191424 13  3334 7 -inf 29
10191362 16  3424 8 -3 0
10191364 256  0302 8 -1 0
20874240 25167  3031 0 -inf -10
18779136 17355  2122 0 -inf 10
10263552 17355  1120 0 -inf 10
14195712 17295  3233 0 -inf 24
14193728 17303  2030 0 -inf 24
12096576 9111  3031 0 -inf 24
10064960 24983  1011 0 -inf 24
1938496 24987  3324 1 -inf 6
1938436 24841  2423 3 -inf 28
1938432 24904  2223 4 -inf 29
1934464 24580  2313 8 -1 0
16290816 16795  2031 1 -inf 12
12162048 8603  4233 1 -inf 13
12161088 8479  1011 1 -inf 14
4034624 8735  0102 2 -inf 22
3526720 287  1112 2 -inf 24
3272768 411  3324 4 -inf 20
3272708 18  1213 6 -inf 52
3264768 10  1324 8 -1 0
16289792 760  2213 2 -inf -17
16285952 116  1314 5 -inf -3
16285704 65  2031 5 -inf 25
12156936 4097  1413 6 -inf 42
12157184 64  3132 6 -inf 48
12093696 1  3233 8.0 -5.0 0.0
12091712 2  1324 8.0 -4.0 0.0
12059716 2  3344 8 -1 0
7914752 2579  4233 6.0 -inf 37.0
7913792 521  1304 7 -inf 24
7913552 257  3324 8.0 -11.0 0.0
7913492 2  0414 8.0 -8.0 0.0
7913484 1  2433 8.0 -6.0 0.0
7881796 2  3344 8 -1 0
12222784 561  2131 6.0 -inf -24.0
12157248 553  0102 6.0 -inf 15.0
11649344 554  3324 7.0 -inf -33.0
11649284 48  2434 7 -inf 23
11649282 80  3132 8.0 -4.0 0.0
11585794 8  1304 8.0 -2.0 0.0
11585554 256  3222 8 -1 0
12354688 16667  2322 2 -inf 12
12358656 16663  1000 2 -inf 12
20747264 791  1120 2.0 -inf 28.0
24679424 822  2233 2.0 -inf 28.0
24675392 4662  0011 3 -inf 22
8160320 16438  3344 4 -inf -12
8160257 16902  4433 4 -inf 26
8160320 16906  3324 6.0 -inf -18.0
8160260 8704  2413 8.0 -6.0 0.0
8160512 16  1314 8.0 -4.0 0.0
18842624 17213  2122 0 -inf 12
18715648 17245  2223 1 -inf 8
18711680 8733  2313 3 -inf 11
18711808 534  1314 6 -inf 5
18711560 258  1112 7 -inf 48
18457608 4  1222 7 -inf 52
18453512 128  1424 8 -1 0
22904834 4632  3433 5 -inf 28
22904896 16408  0010 5 -inf 27
14516288 16656  1122 5 -inf 27
14258240 16912  2213 6 -inf 35
14254400 16904  3324 6 -inf 48
14254340 16408  1303 8.0 -4.0 0.0
14254596 16  2021 8.0 -2.0 0.0
10191364 8  0304 8 -1 0
15843392 570  4142 4 -inf -5
15811648 566  3344 4 -inf 1
15811585 786  4433 4 -inf 16
15811648 788  0201 4 -inf 26
16319552 912  3122 4 -inf 26
16258112 664  2213 8.0 -10.0 0.0
16254272 20  1314 8 -1 0
16291840 2010  2031 0 -inf 2
12163072 1886  2223 2 -inf 6
12159104 574  3233 2 -inf 17
12157120 16446  2313 4 -inf 23
12157248 60  4142 4 -inf 26
12125504 29  3334 7 -inf 19
12125442 20  1314 8 -1 0
16516160 17283  3332 2 -inf 10
16518144 17285  1122 2 -inf 10
16260096 17283  1011 2 -inf 12
8133632 16787  1112 2 -inf 14
7879680 16723  2223 4 -inf 16
7875712 275  1222 4 -inf 30
7871616 23  2213 4 -inf 34
7867776 27  3233 6 -inf 43
7865792 29  3334 6 -inf 52
7865730 520  0102 8 -5 0
7357826 528  2324 8 -3 0
7357702 520  1304 8 -1 0
16516160 16911  4243 2 -inf 26
16515168 17159  1122 2.0 -inf 26.0
16257120 17283  2232 2 -inf 24
16255072 17035  3324 3 -inf 5
16255012 897  2433 4 -inf 26
16255008 4865  4333 5 -inf 29
16255040 4608  1011 6 -inf 37
8128576 16384  3324 6 -inf 51
8128516 8192  2413 8 -1 0
8164352 25427  2223 2 -inf 4
8160384 25169  2322 2 -inf 8
8159232 27153  1122 2 -inf 8
7901184 17153  2011 2 -inf 8
3969024 16905  4142 2 -inf 15
3937280 16901  2213 4.0 -inf 48.0
3675392 48  2233 4 -inf 51
3671360 17  4243 5 -inf 28
3670368 18  4344 5 -inf 52
3670337 20  1314 8 -1 0
24937472 18749  1122 0 -inf -4
24679424 16733  2223 2 -inf -10
24675456 16476  2313 4 -inf -2
24675584 28  0011 5 -inf 39
8160512 26  1324 8.0 -6.0 0.0
8160260 8  4243 8.0 -5.0 0.0
15851520 95  1222 2 -inf 16
15847424 159  2212 2.0 -inf 16.0
15851520 287  2011 2 -inf 16
11919360 411  1122 2 -inf 14
11661312 667  1213 4 -inf 25
11653376 523  2233 5 -inf 15
11649344 27  3324 7 -inf 20
11649284 18  3020 7.0 -inf 34.0
13746436 17  3130 7.0 -inf 34.0
15778052 513  1304 7.0 -inf 52.0
15777812 64  4142 8 -1 0
8164352 17257  2223 2 -inf -1
8160384 16933  2313 5 -inf 6
8160512 49  4233 6 -inf 19
8159552 41  1110 7.0 -inf 23.0
16286016 49  4142 7.0 -inf 23.0
16254272 545  0102 7.0 -inf 23.0
15746368 546  1011 7 -inf 51
7619904 515  1304 8.0 -6.0 0.0
7619664 34  3344 8.0 -4.0 0.0
7619601 64  1122 8 -1 0
8160256 8779  2021 1 -inf -4
4097024 8523  2122 1 -inf 12
3970048 8525  2223 3 -inf 12
3965952 4109  4233 4 -inf 29
3964992 10  3324 8 -1 0
16287744 603  1011 1 -inf 8
8161280 605  1122 1 -inf 18
7903232 1565  3233 3.0 -inf 27.0
7901248 777  4142 3 -inf 27
7869504 281  2011 3 -inf 30
3937344 8217  2213 6 -inf 20
3933504 513  1304 6 -inf 27
3933264 544  3344 8 -3 0
3933201 256  1122 8 -1 0
16548096 528  1122 8.0 -14.0 0.0
16290048 16400  1303 8 -1 0
16548864 21171  4233 4.0 -inf -13.0
16547904 786  1122 4 -inf 27
16289856 778  1011 4 -inf 27
8163392 526  1112 4 -inf 36
7909440 534  0102 4 -inf 37
7401536 774  2223 4 -inf 40
7397568 278  2010 4 -inf 40
11591872 30  1213 4 -inf 50
11583936 29  3334 8 -5 0
11583874 20  1314 8 -1 0
7652608 105  1112 4.0 -inf 21.0
7398656 43  4233 5 -inf 37
7397696 45  3334 6 -inf 48
7397634 36  1314 7 -inf 14
7397386 1024  1424 8 -5 0
7397382 32  3444 8 -3 0
7397381 1024  4443 8 -1 0
16547844 16657  1100 3.0 -inf 21.0
33063168 8193  0011 7.0 -inf 48.0
16548096 2  1324 8.0 -9.0 0.0
16547844 64  4142 8 -1 0
15909888 823  2131 1 -inf -2
15844352 855  3121 1.0 -inf -2.0
15844352 799  4233 1 -inf 3
15843392 8735  3322 2 -inf 16
15847424 667  0213 4 -inf 18
15831296 23  1314 6 -inf 26
15831048 34  2233 7 -inf 23
15827016 33  3142 8 -5 0
15762504 34  1424 8 -3 0
15762500 33  2434 8 -1 0
16290816 123  4232 2 -inf 10
16291840 187  2233 4 -inf 22
16287808 267  3324 7.0 -inf -35.0
16287748 16385  3233 7.0 -inf 29.0
16285764 16386  3344 8.0 -9.0 0.0
16285701 8192  2413 8 -3 0
16285953 16384  1303 8 -1 0
16294912 377  1011 2 -inf -7
8168448 633  1213 2.0 -inf 8.0
8160512 573  1322 2 -inf 10
8164352 633  2232 2 -inf 14
8162304 629  1122 2 -inf 18
7904256 693  3233 4 -inf 28
7902272 534  2011 4 -inf 30
3970112 538  3324 6 -inf 31
3970052 768  2223 6 -inf 32
3966084 16896  1122 6 -inf 32
3708036 262656  2221 7 -inf 42
3835012 16384  2120 8.0 -8.0 0.0
7898244 8192  2313 8 -3 0
7898372 4096  2031 8 -1 0
15909888 2622  4233 2 -inf -5
15908928 570  4142 4 -inf -8
15877184 569  0213 5 -inf 35
15861056 570  1324 5 -inf 41
15860804 529  2122 5 -inf 31
15733828 769  2423 5 -inf 30
15733952 529  2213 5 -inf 42
15730112 560  3344 6 -inf 42
15730049 520  1011 7 -inf 43
7603585 24  1102 8 -5 0
7357825 20  1314 8 -1 0
16289856 17171  0111 2 -inf 14
16027712 16923  3324 4 -inf 12
16027652 16657  2433 4 -inf 27
16027712 16688  4142 4 -inf 27
15995968 16680  3344 5 -inf 28
15995905 16408  4233 5 -inf 29
15994945 524312  2213 5 -inf 48
15991105 16777240  3324 7 -inf 22
15991045 524312  1000 8.0 -6.0 0.0
24379653 16408  1303 8.0 -4.0 0.0
24379909 16  4434 8.0 -2.0 0.0
16294912 16439  1213 4.0 -inf -19.0
16285825 16384  2313 8.0 -7.0 0.0
15777801 512  1404 8 -1 0
8160320 17171  1122 2 -inf 14
7902272 25107  2011 2 -inf 12
3970112 24851  4243 2 -inf 24
3969120 24723  3324 2 -inf 26
3969056 24587  3031 2 -inf 12
1937440 24649  4142 2 -inf 12
1905696 8521  1110 2 -inf 12
